10	0.2	3	0.1	29
10	0.2	3	0.2	85
10	0.2	3	0.3	1
10	0.2	4	0.1	51
10	0.2	4	0.2	216
10	0.2	4	0.3	6
10	0.2	5	0.1	95
10	0.2	5	0.2	117
10	0.2	5	0.3	1
10	0.2	6	0.1	104
10	0.2	6	0.2	245
10	0.2	6	0.3	10
10	0.2	7	0.1	55
10	0.2	7	0.2	450
10	0.2	7	0.3	21
10	0.2	8	0.1	105
10	0.2	8	0.2	789
10	0.2	8	0.3	137
10	0.2	8	0.4	2
10	0.2	8	0.5	3
10	0.2	9	0.1	226
10	0.2	9	0.2	1302
10	0.2	9	0.3	448
10	0.2	9	0.4	28
10	0.2	9	0.5	14
10	0.2	10	0.1	457
10	0.2	10	0.2	2293
10	0.2	10	0.3	358
10	0.2	10	0.4	46
10	0.2	10	0.5	16
10	0.2	11	0.1	577
10	0.2	11	0.2	2088
10	0.2	11	0.3	171
10	0.2	11	0.4	26
10	0.2	11	0.5	2
10	0.2	12	0.1	318
10	0.2	12	0.2	945
10	0.2	12	0.3	90
10	0.2	12	0.4	1
10	0.2	13	0.1	143
10	0.2	13	0.2	301
10	0.2	13	0.3	6
10	0.2	14	0.1	99
10	0.2	14	0.2	120
10	0.2	14	0.3	1
10	0.2	15	0.1	47
10	0.2	15	0.2	48
10	0.2	16	0.1	22
10	0.2	16	0.2	7
10	0.2	17	0.1	18
10	0.2	17	0.2	2
10	0.2	18	0.1	6
10	0.2	18	0.2	2
10	0.2	19	0.1	2
10	0.2	19	0.2	5
10	0.2	20	0.1	3
10	0.2	20	0.2	2
10	0.2	21	0.1	8
10	0.2	21	0.2	3
10	0.2	22	0.1	1
10	0.2	23	0.2	1
10	0.2	24	0.1	3
10	0.2	24	0.2	7
10	0.2	25	0.1	11
10	0.2	26	0.1	4
10	0.4	3	0.3	6
10	0.4	3	0.4	107
10	0.4	3	0.5	30
10	0.4	4	0.3	6
10	0.4	4	0.4	461
10	0.4	4	0.5	310
10	0.4	5	0.3	11
10	0.4	5	0.4	547
10	0.4	5	0.5	389
10	0.4	6	0.3	5
10	0.4	6	0.4	403
10	0.4	6	0.5	314
10	0.4	7	0.3	5
10	0.4	7	0.4	430
10	0.4	7	0.5	457
10	0.4	8	0.3	4
10	0.4	8	0.4	384
10	0.4	8	0.5	532
10	0.4	8	0.6	1
10	0.4	9	0.3	3
10	0.4	9	0.4	390
10	0.4	9	0.5	624
10	0.4	10	0.3	3
10	0.4	10	0.4	503
10	0.4	10	0.5	712
10	0.4	11	0.3	1
10	0.4	11	0.4	70
10	0.4	11	0.5	88
10	0.4	12	0.4	2
10	0.4	12	0.5	2
10	0.5	3	0.4	123
10	0.5	3	0.5	52
10	0.5	4	0.3	6
10	0.5	4	0.4	596
10	0.5	4	0.5	387
10	0.5	5	0.3	5
10	0.5	5	0.4	765
10	0.5	5	0.5	657
10	0.5	6	0.3	7
10	0.5	6	0.4	500
10	0.5	6	0.5	663
10	0.5	6	0.6	4
10	0.5	7	0.3	2
10	0.5	7	0.4	594
10	0.5	7	0.5	1171
10	0.5	7	0.6	5
10	0.5	8	0.3	4
10	0.5	8	0.4	461
10	0.5	8	0.5	1340
10	0.5	8	0.6	12
10	0.5	9	0.4	383
10	0.5	9	0.5	1535
10	0.5	9	0.6	78
10	0.5	10	0.4	494
10	0.5	10	0.5	1737
10	0.5	10	0.6	294
10	0.5	11	0.4	105
10	0.5	11	0.5	397
10	0.5	11	0.6	278
10	0.5	12	0.4	3
10	0.5	12	0.5	48
10	0.5	12	0.6	93
10	0.5	13	0.6	1
10	0.6	3	0.5	24
10	0.6	3	0.6	5
10	0.6	4	0.5	105
10	0.6	4	0.6	3
10	0.6	5	0.5	55
10	0.6	5	0.6	12
10	0.6	6	0.4	1
10	0.6	6	0.5	62
10	0.6	6	0.6	32
10	0.6	7	0.5	82
10	0.6	7	0.6	61
10	0.6	8	0.5	221
10	0.6	8	0.6	190
10	0.6	9	0.4	3
10	0.6	9	0.5	642
10	0.6	9	0.6	706
10	0.6	10	0.4	4
10	0.6	10	0.5	1475
10	0.6	10	0.6	2312
10	0.6	10	0.7	11
10	0.6	11	0.5	1113
10	0.6	11	0.6	2753
10	0.6	11	0.7	17
10	0.6	12	0.5	363
10	0.6	12	0.6	1535
10	0.6	12	0.7	66
10	0.6	13	0.5	105
10	0.6	13	0.6	621
10	0.6	13	0.7	37
10	0.6	14	0.5	14
10	0.6	14	0.6	140
10	0.6	14	0.7	7
10	0.6	15	0.5	5
10	0.6	15	0.6	13
10	0.6	16	0.5	5
10	0.7	5	0.7	4
10	0.7	6	0.7	70
10	0.7	6	0.8	35
10	0.7	7	0.6	1
10	0.7	7	0.7	487
10	0.7	7	0.8	1861
10	0.7	8	0.6	1
10	0.7	8	0.7	933
10	0.7	8	0.8	4463
10	0.7	9	0.6	2
10	0.7	9	0.7	899
10	0.7	9	0.8	2393
10	0.7	10	0.6	4
10	0.7	10	0.7	755
10	0.7	10	0.8	608
10	0.7	11	0.6	1
10	0.7	11	0.7	96
10	0.7	11	0.8	71
10	0.7	12	0.7	22
10	0.7	12	0.8	14
10	0.7	13	0.7	9
10	0.7	13	0.8	11
10	0.7	14	0.7	3
10	0.7	14	0.8	20
10	0.7	15	0.7	1
10	0.7	15	0.8	36
10	0.8	4	0.7	1
10	0.8	5	0.6	2
10	0.8	5	0.7	6
10	0.8	6	0.6	1
10	0.8	6	0.7	37
10	0.8	6	0.8	45
10	0.8	7	0.7	481
10	0.8	7	0.8	2114
10	0.8	8	0.6	1
10	0.8	8	0.7	921
10	0.8	8	0.8	4591
10	0.8	9	0.7	622
10	0.8	9	0.8	2636
10	0.8	10	0.6	3
10	0.8	10	0.7	326
10	0.8	10	0.8	863
10	0.8	11	0.6	2
10	0.8	11	0.7	64
10	0.8	11	0.8	70
10	0.8	12	0.7	8
10	0.8	12	0.8	6
11	0.2	3	0.1	4
11	0.2	3	0.2	1
11	0.2	4	0.1	8
11	0.2	4	0.2	3
11	0.2	4	0.3	9
11	0.2	5	0.1	2
11	0.2	5	0.2	38
11	0.2	5	0.3	37
11	0.2	6	0.1	28
11	0.2	6	0.2	146
11	0.2	6	0.3	18
11	0.2	7	0.1	54
11	0.2	7	0.2	297
11	0.2	7	0.3	14
11	0.2	8	0.1	90
11	0.2	8	0.2	581
11	0.2	8	0.3	33
11	0.2	9	0.1	275
11	0.2	9	0.2	980
11	0.2	9	0.3	91
11	0.2	10	0.1	606
11	0.2	10	0.2	1670
11	0.2	10	0.3	96
11	0.2	11	0.1	947
11	0.2	11	0.2	2518
11	0.2	11	0.3	80
11	0.2	12	0.1	666
11	0.2	12	0.2	1758
11	0.2	12	0.3	80
11	0.2	12	0.4	2
11	0.2	13	0.1	334
11	0.2	13	0.2	545
11	0.2	13	0.3	48
11	0.2	13	0.4	2
11	0.2	14	0.1	260
11	0.2	14	0.2	262
11	0.2	14	0.3	28
11	0.2	14	0.4	2
11	0.2	15	0.1	83
11	0.2	15	0.2	90
11	0.2	15	0.3	7
11	0.2	16	0.2	6
11	0.2	16	0.3	1
11	0.4	3	0.3	6
11	0.4	3	0.4	163
11	0.4	3	0.5	43
11	0.4	4	0.3	6
11	0.4	4	0.4	432
11	0.4	4	0.5	315
11	0.4	5	0.3	8
11	0.4	5	0.4	580
11	0.4	5	0.5	439
11	0.4	6	0.3	7
11	0.4	6	0.4	486
11	0.4	6	0.5	414
11	0.4	7	0.3	7
11	0.4	7	0.4	500
11	0.4	7	0.5	810
11	0.4	7	0.6	1
11	0.4	8	0.3	5
11	0.4	8	0.4	390
11	0.4	8	0.5	926
11	0.4	8	0.6	5
11	0.4	9	0.3	8
11	0.4	9	0.4	500
11	0.4	9	0.5	1280
11	0.4	9	0.6	27
11	0.4	10	0.3	10
11	0.4	10	0.4	1811
11	0.4	10	0.5	2151
11	0.4	10	0.6	69
11	0.4	11	0.3	4
11	0.4	11	0.4	750
11	0.4	11	0.5	514
11	0.4	11	0.6	52
11	0.4	12	0.4	22
11	0.4	12	0.5	29
11	0.4	12	0.6	20
11	0.4	12	0.7	1
11	0.4	13	0.4	1
11	0.4	13	0.6	5
11	0.4	13	0.7	3
11	0.5	3	0.3	17
11	0.5	3	0.4	162
11	0.5	3	0.5	43
11	0.5	4	0.3	15
11	0.5	4	0.4	452
11	0.5	4	0.5	266
11	0.5	5	0.3	5
11	0.5	5	0.4	646
11	0.5	5	0.5	584
11	0.5	6	0.3	1
11	0.5	6	0.4	509
11	0.5	6	0.5	574
11	0.5	7	0.3	5
11	0.5	7	0.4	489
11	0.5	7	0.5	780
11	0.5	7	0.6	1
11	0.5	8	0.3	7
11	0.5	8	0.4	417
11	0.5	8	0.5	1095
11	0.5	8	0.6	1
11	0.5	9	0.3	6
11	0.5	9	0.4	543
11	0.5	9	0.5	1670
11	0.5	9	0.6	12
11	0.5	10	0.3	5
11	0.5	10	0.4	1051
11	0.5	10	0.5	2413
11	0.5	10	0.6	30
11	0.5	11	0.3	2
11	0.5	11	0.4	354
11	0.5	11	0.5	589
11	0.5	11	0.6	32
11	0.5	12	0.4	8
11	0.5	12	0.5	14
11	0.5	12	0.6	2
11	0.6	3	0.5	11
11	0.6	4	0.5	15
11	0.6	5	0.5	4
11	0.6	5	0.6	1
11	0.6	6	0.5	16
11	0.6	6	0.6	4
11	0.6	7	0.5	56
11	0.6	7	0.6	22
11	0.6	8	0.4	1
11	0.6	8	0.5	85
11	0.6	8	0.6	48
11	0.6	9	0.5	222
11	0.6	9	0.6	205
11	0.6	10	0.5	551
11	0.6	10	0.6	1042
11	0.6	10	0.7	3
11	0.6	11	0.5	555
11	0.6	11	0.6	2317
11	0.6	11	0.7	23
11	0.6	12	0.5	302
11	0.6	12	0.6	3427
11	0.6	12	0.7	176
11	0.6	13	0.4	1
11	0.6	13	0.5	164
11	0.6	13	0.6	2609
11	0.6	13	0.7	82
11	0.6	14	0.5	66
11	0.6	14	0.6	648
11	0.6	14	0.7	1
11	0.6	15	0.5	23
11	0.6	15	0.6	68
11	0.6	16	0.5	11
11	0.6	16	0.6	36
11	0.6	17	0.5	4
11	0.6	17	0.6	1
11	0.7	5	0.8	1
11	0.7	6	0.6	1
11	0.7	6	0.7	35
11	0.7	6	0.8	37
11	0.7	7	0.7	372
11	0.7	7	0.8	1218
11	0.7	8	0.7	631
11	0.7	8	0.8	2477
11	0.7	9	0.6	4
11	0.7	9	0.7	1673
11	0.7	9	0.8	1690
11	0.7	10	0.6	16
11	0.7	10	0.7	2450
11	0.7	10	0.8	813
11	0.7	11	0.6	12
11	0.7	11	0.7	727
11	0.7	11	0.8	117
11	0.7	12	0.6	5
11	0.7	12	0.7	93
11	0.7	12	0.8	23
11	0.7	13	0.6	2
11	0.7	13	0.7	46
11	0.7	13	0.8	36
11	0.7	14	0.7	23
11	0.7	14	0.8	69
11	0.7	15	0.7	11
11	0.7	15	0.8	205
11	0.7	16	0.7	2
11	0.7	16	0.8	11
11	0.8	7	0.7	2
11	0.8	7	0.8	14
11	0.8	8	0.6	1
11	0.8	8	0.7	38
11	0.8	8	0.8	76
11	0.8	9	0.6	5
11	0.8	9	0.7	616
11	0.8	9	0.8	225
11	0.8	10	0.6	7
11	0.8	10	0.7	1039
11	0.8	10	0.8	202
11	0.8	11	0.6	4
11	0.8	11	0.7	259
11	0.8	11	0.8	202
11	0.8	12	0.6	2
11	0.8	12	0.7	188
11	0.8	12	0.8	289
11	0.8	13	0.6	1
11	0.8	13	0.7	172
11	0.8	13	0.8	410
11	0.8	13	0.9	2
11	0.8	14	0.6	3
11	0.8	14	0.7	105
11	0.8	14	0.8	1870
11	0.8	14	0.9	32
11	0.8	15	0.6	4
11	0.8	15	0.7	158
11	0.8	15	0.8	6210
11	0.8	15	0.9	23
11	0.8	16	0.7	87
11	0.8	16	0.8	548
11	0.8	17	0.7	4
11	0.8	17	0.8	2
12	0.2	3	0.1	5
12	0.2	3	0.2	59
12	0.2	3	0.3	9
12	0.2	4	0.1	32
12	0.2	4	0.2	37
12	0.2	4	0.3	8
12	0.2	5	0.1	176
